place,catu,sexe,secu1,year_acc,victim_age,catv,obsm,motor,catr,circ,surf,situ,vma,jour,mois,lum,dep,com,agg_,int,atm,col,lat,long,hour,nb_victim,nb_vehicules
10,3,1,0.0,2021,19.0,2.0,1.0,1.0,3,1.0,1.0,1.0,50.0,5,8,1,91,91425,2,1,0.0,6.0,48.63997,2.26811,9,3,1
1,1,1,1.0,2021,34.0,2.0,2.0,1.0,1,3.0,2.0,1.0,90.0,4,12,5,94,94073,1,1,1.0,4.0,48.76349,2.38093,5,3,3
10,3,1,0.0,2021,28.0,2.0,1.0,1.0,2,3.0,1.0,1.0,110.0,10,2,3,974,97413,1,1,0.0,6.0,-21.224155,55.30351,2,2,1
1,1,1,8.0,2021,82.0,1.0,2.0,5.0,3,2.0,1.0,1.0,50.0,28,11,1,14,14167,2,3,0.0,3.0,49.20223,-0.30545,16,2,2
1,1,1,2.0,2021,34.0,1.0,0.0,1.0,4,2.0,1.0,1.0,50.0,11,7,1,6,6069,2,1,0.0,7.0,43.674002,6.905571,6,1,1
10,3,1,0.0,2021,5.0,2.0,1.0,1.0,3,2.0,2.0,1.0,50.0,24,1,1,27,27260,2,3,0.0,6.0,49.396686,0.427462,15,2,1
2,2,2,2.0,2021,30.0,1.0,2.0,1.0,1,3.0,1.0,1.0,90.0,3,11,3,92,92050,1,1,0.0,4.0,48.904611,2.208195,19,4,3
1,1,1,2.0,2021,38.0,1.0,2.0,1.0,4,1.0,1.0,1.0,50.0,31,3,1,75,75112,2,4,0.0,3.0,48.828138,2.3921,18,2,2
1,1,1,8.0,2021,32.0,1.0,2.0,3.0,4,1.0,1.0,5.0,30.0,8,10,2,59,59350,2,2,0.0,3.0,50.6321221508,3.0626267195,19,2,2
2,2,2,1.0,2021,45.0,2.0,2.0,1.0,9,2.0,1.0,1.0,70.0,27,3,1,35,35278,1,6,0.0,2.0,48.1425,-1.66327,12,3,2
2,2,1,3.0,2021,1.0,2.0,2.0,1.0,2,2.0,1.0,1.0,70.0,14,3,1,971,97113,1,1,0.0,2.0,16.20863,-61.44201,15,3,2
10,3,2,0.0,2021,55.0,4.0,1.0,1.0,3,3.0,1.0,1.0,50.0,19,11,1,94,94028,2,1,0.0,1.0,48.7988,2.4541,11,2,1
10,3,2,0.0,2021,12.0,3.0,1.0,1.0,3,2.0,1.0,1.0,50.0,9,9,1,94,94073,2,1,0.0,6.0,48.76136,2.4,18,2,1
10,3,2,8.0,2021,17.0,2.0,1.0,6.0,3,2.0,2.0,1.0,50.0,3,2,5,60,60057,2,1,1.0,6.0,49.4241114618,2.0843427127,8,2,1
1,1,1,0.0,2021,25.0,5.0,0.0,1.0,4,2.0,2.0,1.0,50.0,30,1,3,45,45113,2,1,1.0,6.0,48.0494840578,2.9361396432,3,2,1
1,1,2,1.0,2021,28.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,15,3,1,27,27681,2,1,0.0,2.0,49.08565,1.47541,14,2,2
1,1,1,8.0,2021,22.0,1.0,2.0,1.0,4,2.0,2.0,1.0,50.0,13,3,1,75,75111,2,2,1.0,3.0,48.865591,2.36706,16,2,2
1,1,1,1.0,2021,35.0,2.0,0.0,1.0,2,3.0,1.0,1.0,110.0,29,8,1,78,78646,1,1,0.0,6.0,48.793011,2.084819,8,1,1
10,3,1,0.0,2021,2.0,2.0,1.0,1.0,7,3.0,1.0,4.0,50.0,20,2,2,42,42110,2,1,0.0,6.0,45.49378,4.55974,18,5,1
1,1,1,2.0,2021,21.0,1.0,2.0,1.0,9,2.0,1.0,1.0,80.0,24,4,1,76,76622,1,1,0.0,6.0,49.476459,0.604181,16,5,2
1,1,2,8.0,2021,40.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,16,11,2,13,13202,2,1,0.0,3.0,43.29639,5.36573,16,2,2
10,3,1,0.0,2021,8.0,2.0,1.0,1.0,3,2.0,1.0,1.0,50.0,8,1,1,61,61161,2,1,0.0,6.0,48.803013,0.10403,12,2,1
3,2,1,1.0,2021,6.0,2.0,2.0,1.0,3,2.0,1.0,1.0,80.0,21,7,1,62,62845,1,2,0.0,3.0,50.624774,1.688826,15,8,2
1,1,2,1.0,2021,22.0,2.0,2.0,1.0,2,3.0,1.0,1.0,90.0,30,4,1,69,69290,1,1,0.0,6.0,45.7121728479,4.9687814713,18,2,2
1,1,1,2.0,2021,57.0,1.0,2.0,1.0,4,3.0,1.0,1.0,50.0,26,1,5,94,94068,2,1,0.0,4.0,48.8099,2.4687,18,3,3
1,1,2,2.0,2021,49.0,1.0,0.0,1.0,4,2.0,1.0,3.0,80.0,12,9,1,54,54527,1,1,0.0,7.0,48.5490010562,6.2613862761,16,1,1
10,3,1,0.0,2021,85.0,1.0,1.0,3.0,4,2.0,1.0,1.0,50.0,10,11,1,62,62119,2,1,0.0,6.0,50.53001,2.63538,15,2,1
1,1,2,1.0,2021,37.0,2.0,2.0,1.0,4,2.0,1.0,4.0,30.0,16,12,5,27,27701,2,1,0.0,3.0,49.27048,1.21245,7,2,2
1,1,1,8.0,2021,17.0,1.0,2.0,5.0,4,2.0,1.0,1.0,50.0,16,7,1,50,50602,2,3,0.0,3.0,49.63431,-1.59982,12,2,2
1,1,2,1.0,2021,26.0,2.0,0.0,1.0,1,1.0,1.0,1.0,90.0,29,9,1,94,94018,1,9,0.0,6.0,48.8203988353,2.4015747159,12,1,1
2,2,2,1.0,2021,55.0,2.0,2.0,1.0,1,2.0,1.0,1.0,90.0,24,10,1,92,92036,1,1,0.0,2.0,48.9339953804,2.3205880188,12,3,2
1,1,1,2.0,2021,18.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,19,10,5,44,44163,2,1,0.0,2.0,47.371744,-1.16549,21,3,2
2,2,1,2.0,2021,27.0,1.0,0.0,1.0,3,3.0,1.0,1.0,50.0,31,10,5,92,92002,2,1,0.0,7.0,48.7649,2.30958,2,2,1
2,2,2,2.0,2021,24.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,16,6,1,75,75112,2,4,0.0,3.0,48.838945,2.39736,13,3,2
1,1,1,2.0,2021,43.0,1.0,0.0,1.0,4,2.0,1.0,1.0,30.0,16,10,5,75,75106,2,3,0.0,6.0,48.848988,2.334113,21,1,1
1,1,1,2.0,2021,39.0,1.0,2.0,1.0,3,2.0,1.0,1.0,80.0,27,5,1,55,55351,1,1,0.0,3.0,49.504032,5.384846,10,2,2
1,1,2,1.0,2021,28.0,4.0,0.0,1.0,4,2.0,1.0,1.0,50.0,30,4,1,76,76305,1,6,0.0,7.0,49.45773,0.2059,13,1,1
1,1,1,1.0,2021,35.0,2.0,0.0,1.0,3,2.0,2.0,3.0,80.0,15,3,1,81,81041,1,9,1.0,6.0,43.9561849398,1.9076991581,8,1,1
1,1,1,2.0,2021,60.0,1.0,2.0,1.0,3,1.0,1.0,1.0,50.0,11,3,1,83,83141,2,6,0.0,3.0,43.50044,6.48517,7,2,2
1,1,1,2.0,2021,34.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,13,10,1,94,94079,2,1,0.0,2.0,48.827,2.533,8,2,2
1,1,1,1.0,2021,28.0,5.0,2.0,1.0,7,2.0,1.0,1.0,70.0,1,10,1,42,42311,1,3,0.0,2.0,45.479091,4.40276,16,2,2
1,1,2,1.0,2021,33.0,2.0,2.0,1.0,3,2.0,2.0,1.0,70.0,12,1,3,45,45004,1,1,1.0,4.0,47.9746982596,2.7388418178,18,4,3
10,3,1,0.0,2021,37.0,2.0,1.0,1.0,3,2.0,1.0,1.0,50.0,30,11,5,94,94017,2,2,0.0,6.0,48.82346,2.49679,18,2,1
2,2,2,1.0,2021,27.0,2.0,2.0,1.0,3,2.0,1.0,1.0,80.0,7,9,1,29,29039,1,1,0.0,4.0,47.9103888181,-3.904043197,15,5,3
10,3,2,0.0,2021,38.0,2.0,1.0,1.0,4,2.0,1.0,1.0,50.0,16,3,1,83,83137,2,1,0.0,6.0,43.122969,5.929538,14,2,1
1,1,1,2.0,2021,46.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,26,11,5,77,77152,2,9,0.0,3.0,48.51659,2.626221,17,2,2
2,2,1,2.0,2021,27.0,1.0,2.0,1.0,4,2.0,1.0,6.0,50.0,21,4,1,75,75119,2,3,0.0,3.0,48.893166,2.379874,12,3,2
1,1,1,2.0,2021,46.0,1.0,9.0,1.0,3,2.0,1.0,1.0,70.0,22,12,2,64,64448,1,2,0.0,3.0,43.344141,-0.473442,8,2,2
1,1,1,2.0,2021,52.0,1.0,0.0,1.0,4,2.0,1.0,1.0,50.0,23,4,1,27,27681,2,1,0.0,7.0,49.09674,1.46507,12,1,1
1,1,1,2.0,2021,47.0,1.0,2.0,1.0,1,3.0,2.0,1.0,90.0,4,12,1,94,94073,1,1,1.0,7.0,48.7678501065,2.37867726,9,1,1
10,3,1,0.0,2021,25.0,2.0,1.0,1.0,4,2.0,1.0,1.0,30.0,21,9,2,83,83009,2,1,1.0,6.0,43.13629,5.7573,18,2,1
1,1,1,2.0,2021,26.0,1.0,2.0,3.0,4,2.0,1.0,1.0,30.0,22,9,5,75,75109,2,5,0.0,3.0,48.8719675911,2.3400136215,22,2,2
3,2,2,1.0,2021,86.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,13,9,1,77,77083,2,6,0.0,3.0,48.85021,2.58519,18,4,2
1,1,1,1.0,2021,28.0,2.0,2.0,1.0,3,2.0,1.0,1.0,30.0,8,10,5,93,93045,2,1,0.0,3.0,48.87873,2.42234,20,2,2
1,1,2,2.0,2021,48.0,1.0,0.0,5.0,3,2.0,1.0,1.0,80.0,26,3,1,74,74236,1,3,0.0,3.0,45.8947175751,6.6981625557,10,2,2
1,1,2,2.0,2021,44.0,1.0,2.0,1.0,4,2.0,2.0,1.0,50.0,16,1,1,94,94079,2,1,1.0,3.0,48.82,2.54,11,2,2
10,3,2,0.0,2021,15.0,2.0,1.0,1.0,4,2.0,1.0,1.0,50.0,15,6,1,69,69204,2,5,0.0,6.0,45.692654,4.803858,18,2,1
2,2,1,2.0,2021,4.0,1.0,2.0,5.0,4,2.0,1.0,1.0,30.0,16,6,1,69,69384,2,2,0.0,1.0,45.77547,4.83475,19,3,2
1,1,1,2.0,2021,49.0,1.0,0.0,1.0,2,3.0,1.0,1.0,50.0,22,2,1,974,97404,1,1,0.0,7.0,-21.279022,55.362377,18,1,1
1,1,2,8.0,2021,30.0,1.0,2.0,5.0,4,2.0,1.0,1.0,50.0,6,1,5,29,29232,2,3,0.0,1.0,47.985618038,-4.0778160095,22,2,2
1,1,1,2.0,2021,24.0,1.0,0.0,1.0,1,1.0,1.0,1.0,90.0,15,2,2,13,13001,1,1,0.0,7.0,43.5237,5.4265,7,1,1
1,1,1,8.0,2021,28.0,1.0,2.0,5.0,4,2.0,1.0,1.0,50.0,9,6,2,31,31555,2,1,0.0,3.0,43.5743472127,1.4576638038,20,2,2
1,1,1,1.0,2021,58.0,2.0,2.0,1.0,3,2.0,1.0,1.0,50.0,20,5,1,6,6105,2,1,0.0,3.0,43.667817,7.044736,9,2,2
1,1,1,2.0,2021,32.0,1.0,2.0,1.0,4,2.0,2.0,1.0,30.0,27,11,1,75,75119,2,1,1.0,1.0,48.877985,2.376214,16,2,2
1,1,2,1.0,2021,33.0,2.0,0.0,1.0,2,3.0,2.0,1.0,90.0,5,12,1,94,94074,1,1,1.0,6.0,48.76161,2.468,11,1,1
10,3,1,0.0,2021,12.0,2.0,1.0,1.0,3,3.0,1.0,1.0,50.0,27,10,1,61,61001,2,1,0.0,6.0,48.43404,0.09421,13,2,1
10,3,1,0.0,2021,17.0,3.0,1.0,3.0,4,2.0,1.0,6.0,50.0,2,4,1,69,69388,2,1,0.0,6.0,45.7264723901,4.8700118065,15,2,1
2,2,1,2.0,2021,24.0,1.0,2.0,1.0,4,1.0,1.0,1.0,50.0,25,5,1,69,69382,2,3,0.0,6.0,45.7600457973,4.8305218569,20,4,2
1,1,1,8.0,2021,20.0,2.0,0.0,1.0,4,1.0,1.0,4.0,50.0,10,4,5,74,74281,2,4,0.0,6.0,46.36654,6.47506,2,1,1
1,1,1,1.0,2021,58.0,5.0,2.0,1.0,2,3.0,1.0,1.0,90.0,4,10,1,95,95572,1,1,0.0,2.0,49.038206,2.124044,10,2,2
10,3,1,8.0,2021,18.0,2.0,1.0,1.0,4,2.0,1.0,1.0,50.0,14,6,1,69,69389,2,1,0.0,6.0,45.79294,4.82053,16,2,1
1,1,1,8.0,2021,18.0,1.0,2.0,1.0,4,1.0,1.0,1.0,50.0,23,4,1,57,57606,2,1,0.0,3.0,49.1074055,6.7099288,14,2,2
1,1,1,0.0,2021,60.0,5.0,0.0,1.0,4,2.0,1.0,8.0,50.0,28,2,1,49,49326,2,1,0.0,6.0,47.501793,-0.376652,15,1,1
1,1,1,2.0,2021,66.0,1.0,2.0,1.0,3,2.0,1.0,1.0,70.0,13,5,1,30,30294,1,1,0.0,3.0,44.130363,4.124068,13,2,2
1,1,1,2.0,2021,42.0,1.0,0.0,1.0,4,2.0,2.0,1.0,50.0,3,7,2,1,1240,2,1,0.0,7.0,46.268674,5.566788,20,1,1
1,1,1,0.0,2021,52.0,1.0,2.0,5.0,3,2.0,1.0,1.0,80.0,14,7,3,58,58086,2,1,0.0,2.0,47.432442,2.933328,23,2,2
1,1,1,1.0,2021,58.0,5.0,2.0,1.0,1,1.0,2.0,1.0,110.0,21,4,1,13,13081,1,1,1.0,2.0,43.47765,5.23924,12,2,2
1,1,1,2.0,2021,42.0,1.0,2.0,1.0,4,2.0,1.0,1.0,30.0,16,9,1,75,75120,2,1,0.0,3.0,48.860823,2.400546,8,2,2
2,2,1,1.0,2021,58.0,2.0,2.0,1.0,1,3.0,1.0,1.0,130.0,31,8,1,71,71305,1,1,0.0,2.0,46.477258,4.887467,18,3,2
1,1,1,2.0,2021,50.0,1.0,2.0,1.0,1,3.0,1.0,1.0,70.0,10,6,1,988,98818,2,1,0.0,2.0,-22.25657,166.4487,7,2,2
2,2,2,1.0,2021,69.0,2.0,2.0,1.0,3,2.0,1.0,1.0,80.0,26,1,1,27,27372,1,2,0.0,1.0,49.354668,1.63508,15,3,2
1,1,2,1.0,2021,36.0,2.0,0.0,1.0,3,2.0,1.0,3.0,80.0,18,7,3,1,1336,1,1,0.0,7.0,46.1423354892,5.1158259107,21,1,1
1,1,1,2.0,2021,33.0,1.0,0.0,3.0,5,2.0,1.0,8.0,30.0,18,10,1,92,92072,2,1,0.0,7.0,48.82883,2.22552,12,1,1
1,1,2,1.0,2021,34.0,2.0,2.0,1.0,9,2.0,1.0,1.0,50.0,29,7,1,972,97213,1,1,0.0,4.0,14.61353,-61.01227,15,3,3
2,2,2,1.0,2021,20.0,2.0,2.0,1.0,3,2.0,1.0,1.0,80.0,27,4,1,45,45087,1,1,0.0,3.0,47.612521,2.738514,11,3,2
1,1,1,2.0,2021,27.0,1.0,2.0,1.0,4,1.0,1.0,1.0,70.0,18,6,1,75,75118,2,1,0.0,4.0,48.900844,2.367072,18,3,3
1,1,1,2.0,2021,24.0,1.0,0.0,1.0,4,2.0,1.0,1.0,50.0,10,6,5,38,38185,2,1,0.0,7.0,45.17231,5.74538,23,1,1
1,1,1,1.0,2021,66.0,2.0,9.0,1.0,3,2.0,2.0,3.0,50.0,23,12,5,59,59389,2,1,1.0,6.0,50.108046,3.207847,17,1,1
1,1,1,2.0,2021,54.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,17,9,2,69,69204,2,6,1.0,3.0,45.681205,4.782915,17,3,2
1,1,2,1.0,2021,27.0,2.0,2.0,1.0,1,2.0,2.0,1.0,90.0,27,11,1,92,92002,1,1,1.0,4.0,48.7631491121,2.3053935956,12,3,3
1,1,1,8.0,2021,21.0,2.0,0.0,1.0,3,2.0,2.0,3.0,80.0,28,4,3,87,87054,1,1,0.0,6.0,45.68004,0.804577,1,2,1
1,1,1,2.0,2021,38.0,1.0,2.0,3.0,4,1.0,1.0,1.0,30.0,16,12,5,75,75118,2,1,0.0,2.0,48.888766,2.356739,6,2,2
10,3,1,0.0,2021,11.0,2.0,1.0,1.0,4,2.0,1.0,1.0,50.0,28,9,5,42,42218,2,1,0.0,6.0,45.4485582255,4.3902667246,20,2,1
10,3,2,0.0,2021,91.0,2.0,1.0,1.0,4,2.0,1.0,1.0,30.0,12,1,1,30,30007,2,6,0.0,6.0,44.12376,4.0807,14,3,1
10,3,2,0.0,2021,68.0,2.0,1.0,1.0,3,2.0,1.0,1.0,50.0,20,12,1,9,9282,2,1,0.0,6.0,43.239134,1.572901,11,2,1
1,1,2,1.0,2021,69.0,2.0,2.0,1.0,3,2.0,1.0,1.0,70.0,7,1,3,22,22277,1,3,0.0,3.0,48.386554,-2.835674,18,3,2
1,1,1,2.0,2021,32.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,8,6,1,92,92051,2,2,0.0,3.0,48.8874902401,2.2785298526,19,2,2
4,2,2,1.0,2021,47.0,2.0,2.0,1.0,1,3.0,1.0,3.0,130.0,9,4,1,21,21054,1,1,0.0,6.0,47.005924,4.862866,17,4,2
1,1,1,2.0,2021,20.0,1.0,0.0,1.0,3,2.0,1.0,4.0,50.0,8,1,1,28,28088,2,1,0.0,6.0,48.074817,1.33986,13,1,1
1,1,1,1.0,2021,40.0,2.0,2.0,1.0,7,2.0,1.0,1.0,80.0,10,9,3,34,34295,1,1,0.0,2.0,43.56582,3.805228,21,3,2
10,3,1,0.0,2021,17.0,2.0,1.0,1.0,7,2.0,1.0,1.0,50.0,1,2,5,63,63019,2,1,0.0,6.0,45.79164,3.16319,18,2,1
1,1,2,1.0,2021,24.0,2.0,2.0,1.0,1,1.0,1.0,1.0,110.0,23,2,3,13,13026,1,1,0.0,5.0,43.400302,5.099628,20,3,3
1,1,1,2.0,2021,15.0,1.0,0.0,1.0,4,2.0,1.0,1.0,50.0,28,10,1,37,37003,2,1,0.0,2.0,47.4187019123,0.9826507385,9,2,2
1,1,1,2.0,2021,26.0,1.0,0.0,1.0,4,2.0,1.0,1.0,50.0,18,6,1,54,54186,2,1,0.0,7.0,48.750687,6.233806,18,1,1
1,1,1,2.0,2021,34.0,1.0,0.0,1.0,3,2.0,1.0,1.0,90.0,28,5,1,61,61474,1,1,0.0,6.0,48.768318,0.030357,9,1,1
1,1,1,2.0,2021,30.0,1.0,2.0,1.0,4,2.0,3.0,5.0,50.0,28,5,3,973,97309,2,1,0.0,1.0,4.882297,-52.275611,20,2,2
10,3,1,0.0,2021,88.0,2.0,1.0,1.0,3,2.0,1.0,1.0,50.0,4,10,1,61,61006,2,6,0.0,6.0,48.7521,-0.0321,9,2,1
10,3,1,0.0,2021,20.0,2.0,1.0,1.0,4,2.0,1.0,1.0,50.0,12,9,1,75,75112,2,3,0.0,6.0,48.847146,2.385028,14,3,1
10,3,1,0.0,2021,81.0,4.0,1.0,1.0,4,3.0,2.0,1.0,50.0,12,1,1,62,62041,2,1,1.0,6.0,50.28855,2.78056,10,2,1
2,2,1,8.0,2021,25.0,1.0,0.0,1.0,3,2.0,1.0,1.0,70.0,14,10,3,974,97421,1,1,0.0,6.0,-21.00822,55.565178,19,2,1
10,3,2,0.0,2021,90.0,2.0,1.0,1.0,4,2.0,1.0,1.0,50.0,22,10,1,14,14654,2,1,1.0,6.0,49.017513,-0.036241,10,2,1
6,2,1,1.0,2021,17.0,4.0,0.0,1.0,1,2.0,1.0,1.0,90.0,21,3,1,31,31555,2,1,0.0,7.0,43.60843,1.41083,12,3,1
1,1,2,1.0,2021,48.0,2.0,2.0,1.0,3,2.0,2.0,1.0,50.0,5,12,5,25,25372,2,1,1.0,1.0,47.45784,6.594834,18,4,2
1,1,1,2.0,2021,28.0,1.0,2.0,5.0,3,2.0,1.0,1.0,50.0,1,7,2,4,4209,2,4,1.0,3.0,44.217916,5.9395,19,2,2
1,1,2,1.0,2021,30.0,2.0,2.0,1.0,4,1.0,1.0,1.0,50.0,18,6,1,80,80489,1,6,0.0,2.0,49.8715929833,2.3671245575,18,2,2
1,1,1,1.0,2021,35.0,2.0,2.0,1.0,3,2.0,2.0,1.0,80.0,1,10,1,56,56237,1,1,0.0,1.0,48.040596,-2.950135,11,2,2
1,1,2,1.0,2021,57.0,2.0,0.0,1.0,4,1.0,1.0,1.0,50.0,23,11,1,13,13210,2,1,0.0,1.0,43.282,5.393,13,1,1
10,3,1,0.0,2021,42.0,2.0,1.0,1.0,4,2.0,1.0,1.0,30.0,17,3,1,66,66136,2,1,0.0,6.0,42.68523,2.86374,13,2,1
1,1,1,2.0,2021,57.0,1.0,0.0,1.0,4,2.0,1.0,1.0,50.0,26,5,1,49,49353,2,1,0.0,7.0,47.44563,-0.48749,16,1,1
2,1,2,1.0,2021,52.0,2.0,0.0,1.0,4,1.0,1.0,1.0,50.0,7,9,5,92,92051,2,1,0.0,6.0,48.884667,2.27641,23,2,1
2,2,2,1.0,2021,73.0,2.0,2.0,1.0,4,1.0,1.0,1.0,50.0,11,6,1,89,89387,2,2,0.0,3.0,48.19734,3.27127,19,3,2
1,1,1,2.0,2021,15.0,1.0,2.0,1.0,2,2.0,1.0,1.0,50.0,25,11,1,974,97418,2,1,0.0,3.0,-20.895977,55.559036,13,2,2
10,3,2,8.0,2021,65.0,1.0,1.0,3.0,4,1.0,1.0,5.0,30.0,9,12,5,75,75115,2,5,0.0,6.0,48.850727,2.292359,16,2,1
1,1,1,8.0,2021,15.0,1.0,2.0,5.0,4,2.0,2.0,1.0,50.0,12,2,5,13,13210,2,1,1.0,3.0,43.28029,5.40012,22,2,2
1,1,1,8.0,2021,21.0,2.0,0.0,1.0,3,2.0,1.0,1.0,80.0,8,2,3,11,11022,1,1,0.0,6.0,43.271999,2.66957,3,1,1
1,1,1,1.0,2021,50.0,2.0,2.0,1.0,3,3.0,1.0,1.0,30.0,20,10,3,94,94060,2,1,0.0,2.0,48.780936,2.573074,21,2,2
10,3,1,0.0,2021,70.0,2.0,1.0,1.0,3,2.0,1.0,1.0,50.0,20,1,1,93,93079,2,1,0.0,6.0,48.9549450979,2.3440203579,15,2,1
1,1,1,1.0,2021,28.0,2.0,0.0,1.0,2,2.0,1.0,3.0,50.0,21,11,5,974,97419,2,1,0.0,1.0,-21.132938,55.804641,19,1,1
2,2,2,1.0,2021,67.0,2.0,2.0,1.0,3,2.0,2.0,1.0,80.0,27,12,1,32,32033,1,3,1.0,5.0,43.669866,0.338463,15,4,3
1,1,1,2.0,2021,24.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,20,12,5,69,69389,2,2,0.0,3.0,45.7805637012,4.808986187,23,2,2
1,1,1,2.0,2021,29.0,1.0,2.0,5.0,4,1.0,1.0,1.0,50.0,26,4,1,69,69387,2,3,0.0,3.0,45.74657,4.8465,19,2,2
1,1,1,2.0,2021,41.0,1.0,0.0,1.0,4,1.0,1.0,3.0,50.0,27,3,1,57,57221,2,1,0.0,6.0,49.32861,6.11989,17,1,1
1,1,1,1.0,2021,66.0,2.0,2.0,1.0,3,2.0,1.0,1.0,90.0,17,9,1,17,17283,1,2,0.0,3.0,45.599251,-0.554488,8,2,2
2,2,2,1.0,2021,57.0,2.0,2.0,1.0,1,1.0,1.0,1.0,130.0,3,6,1,72,72241,1,9,0.0,2.0,48.060553,0.385953,19,4,2
2,2,1,1.0,2021,31.0,2.0,0.0,1.0,3,2.0,2.0,1.0,50.0,7,11,5,78,78401,2,1,1.0,6.0,49.00863,1.93198,7,2,1
1,1,1,0.0,2021,6.0,1.0,2.0,5.0,4,1.0,1.0,1.0,30.0,24,9,1,94,94068,2,1,0.0,1.0,48.78906,2.4821,13,2,2
1,1,1,1.0,2021,26.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,28,5,1,83,83137,2,1,0.0,3.0,43.13421,5.90166,14,2,2
10,3,2,0.0,2021,12.0,2.0,1.0,1.0,4,2.0,1.0,1.0,50.0,11,10,1,69,69069,2,2,0.0,6.0,45.749487,4.730977,12,2,1
1,1,1,1.0,2021,62.0,4.0,2.0,1.0,3,1.0,1.0,1.0,90.0,29,7,1,67,67409,1,1,0.0,4.0,48.83531,8.089746,15,4,4
1,1,1,1.0,2021,48.0,2.0,2.0,1.0,1,3.0,1.0,1.0,90.0,11,6,1,972,97213,1,1,0.0,2.0,14.61553,-61.01393,14,2,2
10,3,2,0.0,2021,19.0,2.0,1.0,1.0,4,1.0,1.0,1.0,30.0,4,6,1,974,97416,2,1,0.0,1.0,-21.3341,55.47113,8,3,1
1,1,2,0.0,2021,63.0,2.0,2.0,1.0,3,2.0,1.0,1.0,80.0,20,8,1,32,32242,1,2,1.0,1.0,43.417794,0.575725,12,4,2
1,1,1,1.0,2021,85.0,2.0,0.0,1.0,4,2.0,1.0,1.0,30.0,13,12,1,54,54257,2,3,1.0,6.0,48.6532565605,6.1998585462,8,1,1
2,2,2,1.0,2021,43.0,2.0,2.0,1.0,1,3.0,1.0,1.0,70.0,24,10,1,94,94073,1,1,0.0,2.0,48.7633,2.3809,18,3,2
10,3,2,0.0,2021,16.0,2.0,1.0,1.0,4,2.0,1.0,1.0,50.0,3,9,1,50,50129,2,2,0.0,3.0,49.63821,-1.62531,15,3,2
10,3,1,8.0,2021,62.0,2.0,0.0,1.0,4,2.0,1.0,1.0,50.0,23,4,1,93,93006,2,1,0.0,6.0,48.87583,2.43186,17,2,1
1,1,1,2.0,2021,37.0,1.0,2.0,1.0,3,1.0,1.0,1.0,50.0,22,10,1,972,97209,1,1,0.0,3.0,14.61437,-61.05158,16,2,2
10,3,2,0.0,2021,62.0,5.0,1.0,1.0,4,2.0,1.0,1.0,30.0,23,6,1,75,75106,2,2,0.0,6.0,48.847398,2.328118,13,2,1
1,1,2,1.0,2021,41.0,2.0,0.0,1.0,3,2.0,2.0,3.0,90.0,2,2,1,10,10325,1,1,0.0,7.0,48.26169,4.08471,9,1,1
1,1,1,2.0,2021,13.0,1.0,0.0,5.0,4,2.0,1.0,5.0,50.0,20,1,2,75,75104,2,1,0.0,6.0,48.852472,2.360209,8,1,1
10,3,1,8.0,2021,51.0,2.0,1.0,2.0,4,2.0,1.0,1.0,50.0,29,10,1,13,13202,2,1,0.0,1.0,43.2991,5.37166,14,2,1
1,1,1,1.0,2021,26.0,2.0,0.0,1.0,3,2.0,1.0,3.0,80.0,5,4,1,25,25156,1,1,0.0,6.0,47.40747,6.50058,13,1,1
1,1,1,2.0,2021,35.0,1.0,0.0,1.0,4,1.0,1.0,1.0,50.0,21,5,5,76,76351,2,1,0.0,6.0,49.508324,0.136171,3,1,1
1,1,1,2.0,2021,48.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,4,5,1,92,92062,2,1,0.0,3.0,48.8753994909,2.2329162061,10,2,2
2,2,2,8.0,2021,18.0,2.0,0.0,1.0,3,2.0,2.0,3.0,80.0,22,5,1,76,76259,1,1,0.0,7.0,49.759534,0.386707,19,2,1
1,1,1,2.0,2021,48.0,1.0,2.0,1.0,3,3.0,1.0,1.0,50.0,31,5,1,92,92022,2,3,0.0,3.0,48.8166659764,2.1950648725,18,2,2
1,1,2,1.0,2021,52.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,11,10,1,76,76351,2,2,0.0,3.0,49.493139,0.12017,19,2,2
2,2,1,2.0,2021,37.0,1.0,0.0,1.0,4,1.0,7.0,1.0,50.0,24,1,3,92,92025,2,1,1.0,6.0,48.9191716965,2.2309917212,2,2,1
2,2,1,1.0,2021,29.0,2.0,0.0,1.0,2,3.0,1.0,1.0,110.0,21,8,2,61,61429,1,1,0.0,7.0,48.666478,0.783849,21,2,1
1,1,1,2.0,2021,31.0,1.0,2.0,1.0,3,2.0,1.0,1.0,30.0,23,4,1,92,92071,2,2,0.0,3.0,48.77908,2.2802,18,2,2
